hotel_id,name,hotel_link,stars,rating,reviews,address,intro,price,room_type,province
2907,Khách sạn A25 - 55 Cách Mạng Tháng 8,https://www.ivivu.com/khach-san-ho-chi-minh/a25-cach-mang-thang-8,3.0,0.0,,"55 Cách Mạng Tháng Tám, Phường Bến Thành","Quận 1, Thuận tiện, Chuỗi A25, Trung tâm",1.111.000,Phòng Tiêu Chuẩn,ho-chi-minh
2908,Khách sạn A25 - 255 Lê Thánh Tôn,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-255-le-thanh-ton,2.0,0.0,,"255 Lê Thánh Tôn, Phường Bến Thành",Quận 1,957.000,Phòng Tiêu Chuẩn,ho-chi-minh
2909,Khách sạn White Lotus Boutique Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/white-lotus-boutique,0.0,0.0,,"76E/2 Phạm Viết Chánh, P.19",Quận Bình Thạnh,940.500,Standard,ho-chi-minh
2910,Khách sạn 22Land Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/22land-hotel-saigon,4.0,0.0,,"25 Đường Lê Thánh Tôn, Phường Sài Gòn",Quận 1,1.760.000,Deluxe No Window,ho-chi-minh
2911,Khách sạn Căn hộ Green River Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-can-ho-green-river,2.0,0.0,,"36 Nguyễn Thái Bình, Phường Nguyễn Thái Bình","Quận 1, Trung tâm, Tiện nghi, Thuận tiện",832.000,Phòng Ban Công,ho-chi-minh
2912,Khách sạn A25 - 55/29 Lê Thị Hồng Gấm,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-29-le-thi-hong-gam,1.0,0.0,,"55/29 Lê Thị Hồng Gấm, Phường Bến Thành",Quận 1,1.012.000,Phòng Cao Cấp,ho-chi-minh
2913,Khách sạn A25 - 277 Lê Thánh Tôn,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-277-le-thanh-ton,3.0,0.0,,"277 Lê Thánh Tôn, Phường Bến Thành","Quận 1, Wi-Fi [miễn phí]",1.122.000,Phòng Cao Cấp,ho-chi-minh
2914,Khách sạn A25 - 75 Lê Thị Hồng Gấm,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-75-le-thi-hong-gam,0.0,0.0,,"75 Lê Thị Hồng Gấm, Phường Bến Thành",Quận 1,781.000,Phòng Tiêu Chuẩn,ho-chi-minh
2915,Khách sạn A25 - 180 Nguyễn Trãi,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-180-nguyen-trai,0.0,0.0,,"180 Nguyễn Trãi, Phường Bến Thành",Quận 1,1.254.000,Phòng Cao Cấp,ho-chi-minh
2916,Khách sạn A25 - 307 Lý Tự Trọng,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-307-ly-tu-trong,0.0,0.0,,"307 Lý Tự Trọng, Phường Bến Thành",Quận 1,792.000,Phòng Tiêu Chuẩn,ho-chi-minh
2917,Khách sạn Caravelle Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-caravelle-sai-gon,5.0,24.0,,"19 Công Trường Lam Sơn, P. Bến Nghé","Quận 1, Vị trí trung tâm, Hồ bơi ngoài trời, Kiến trúc Pháp sang trọng",4.428.000,Deluxe Room,ho-chi-minh
2918,Khách sạn Majestic Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-majestic-sai-gon,5.0,16.0,,"01 Đồng Khởi, P. Bến Nghé","Quận 1, Kiến trúc cổ điển, Trung tâm thành phố, Hồ bơi ngoài trời, Quầy bar trên sân thượng",3.240.000,Century Deluxe,ho-chi-minh
2919,Sheraton Saigon Hotel & Towers,https://www.ivivu.com/khach-san-ho-chi-minh/sheraton-saigon-hotel-towers,5.0,13.0,,"88 Đồng Khởi, P. Bến Nghé","Quận 1, Vị trí tuyệt vời cho du khách thích giải trí về đêm, Khách sạn sang trọng",7.371.000,"Guest Room, 2 Twin",ho-chi-minh
2920,Khách sạn Mai House Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-mai-house-sai-gon,5.0,16.0,,"1-3-5 Ngô Thời Nhiệm, Phường 6","Quận 3, Kiến trúc Đông Dương sang trọng, Dịch vụ đầy đủ và đẳng cấp, Vị trí trung tâm",3.808.500,Deluxe King,ho-chi-minh
2921,Khách sạn Mường Thanh Saigon Centre,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-muong-thanh-saigon-centre,4.0,79.0,,"8A Mạc Đĩnh Chi, P. Bến Nghé","Quận 1, Trung tâm thành phố, Vị trí thuận lợi, Dịch vụ tiện nghi",1.870.000,Deluxe King Room,ho-chi-minh
2922,Khách sạn Mường Thanh Luxury Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-muong-thanh-luxury-sai-gon,4.0,82.0,,"261C Nguyễn Văn Trỗi, Phường 10","Quận Phú Nhuận, Gần sân bay, Thiết kế hiện đại, Hồ bơi ngoài trời",1.485.000,Deluxe Room,ho-chi-minh
2923,Khách sạn Eastin Grand Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/eastin-grand-saigon-hotel,5.0,11.0,,"253 Nguyễn Văn Trỗi, P.10","Quận Phú Nhuận, Hồ bơi ngoài trời, Gần sân bay, Bãi đậu xe ô tô",2.100.500,Superior,ho-chi-minh
2924,Khách sạn Sky Gem Bến Thành Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-sky-gem-ben-thanh-sai-gon,4.0,9.0,,"48-50 Thủ Khoa Huân, Phường Bến Thành",Quận 1,1.375.000,Superior Room,ho-chi-minh
2925,Khách sạn & Căn hộ T-Ritz Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-can-ho-t-ritz-sai-gon,4.0,9.0,,"20-22 Phạm Ngọc Thạch, Phường 6, Quận 3","Quận 3, Trung tâm thành phố, Hồ bơi ngoài trời",1.831.000,Deluxe Queen City View,ho-chi-minh
2926,Oakwood Residence Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/oakwood-residence-saigon,4.5,4.0,,"1056A Nguyễn Văn Linh, P. Tân Phong","Quận 7, Trung tâm Phú Mỹ Hưng, Gần SC Vivo City, Hồ bơi ngoài trời",3.082.500,1 Bedroom Deluxe,ho-chi-minh
2927,Khách sạn Cochin Zen Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-cochin-zen-sai-gon,4.0,7.0,,"46 – 46Bis Thủ Khoa Huân, P. Bến Thành","Quận 1, Trung tâm Quận 1, Gần chợ Bến Thành",1.473.000,Deluxe Twin Room without Window,ho-chi-minh
2928,Khách sạn Silverland Bến Thành Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-silverland-ben-thanh-sai-gon,4.0,11.0,,"14-16 Lê Lai, Phường Bến Thành","Quận 1, Trung tâm thành phố, Gần chợ Bến Thành, Hồ bơi tầng thượng, Thiết kế đương đại",2.933.000,Spring Field - No Window,ho-chi-minh
2929,Khách sạn Liberty Central Saigon Riverside,https://www.ivivu.com/khach-san-ho-chi-minh/liberty-central-saigon-riverside-hotel,4.0,17.0,,"17 Tôn Đức Thắng, Phường Bến Nghé","Quận 1, View sông Sài Gòn, Vị trí trung tâm, Hồ bơi tầng thượng",2.668.500,Deluxe Room,ho-chi-minh
2930,Khách sạn Cochin Sang Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-cochin-sang-sai-gon,4.0,3.0,,"28 - 30 Nguyễn An Ninh, Phường Bến Thành","Quận 1, Vị trí trung tâm, Phong cách Đông Dương, Gần chợ Bến Thành",1.439.000,Viennot Twin Room without Window,ho-chi-minh
2931,Khách sạn A25 - 14 Lương Hữu Khánh,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-14-luong-huu-khanh,2.0,0.0,,"14 Lương Hữu Khánh, Phường Bến Thành",Quận 1,880.000,Phòng Cao Cấp,ho-chi-minh
2932,Khách sạn A25 - 251 Hai Bà Trưng,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-251-hai-ba-trung,2.0,0.0,,"251 Hai Bà Trưng, Phường Xuân Hòa",Quận 3,979.000,Phòng Tiêu Chuẩn,ho-chi-minh
2933,Khách sạn A25 - 14 Hồ Huấn Nghiệp,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-14-ho-huan-nghiep-1,0.0,0.0,,"Số 14 Hồ Huấn Nghiệp, Phường Sài Gòn",Quận 1,957.000,Standard,ho-chi-minh
2934,Khách sạn A25 - 65G Nguyễn Thái Học,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-a25-65g-nguyen-thai-hoc,0.0,0.0,,"65G Nguyễn Thái Học, Phường Cầu Ông Lãnh",Quận 1,836.000,Phòng Tiêu Chuẩn,ho-chi-minh
2935,Khách sạn Mia Luxury Boutique Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-mia-luxury-boutique-sai-gon,5.0,47.0,,"2-4 Đường Số 10, phường An Phú","Quận 2, Cạnh sông Sài Gòn, Thiết kế tinh tế sang trọng, Tàu đưa đón trung tâm",4.644.500,Deluxe Twin River View,ho-chi-minh
2936,Khách sạn La Vela Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-la-vela-sai-gon,5.0,44.0,,"280 Nam Kỳ Khởi Nghĩa, Phường 8","Quận 3, Hồ bơi vô cực trên tầng thượng, Vị trí trung tâm đắc địa, +1, ",3.190.000,La Vela Deluxe,ho-chi-minh
2937,Khách sạn JW Marriott & Suites Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/Khach-san-JW-Marriott-Suites-Saigon,5.0,31.0,,"Góc phố Hai Bà Trưng và đại lộ Lê Duẩn, P. Bến Nghé","Quận 1, Gần nhà thờ Đức Bà, Thương hiệu quốc tế",6.804.000,"Deluxe Guest room, 2 Twin",ho-chi-minh
2938,Khách sạn Fusion Original Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-fusion-original-sai-gon,5.0,3.0,,"Tầng 14, Tháp 1, Tòa nhà Saigon Centre, 65 Lê Lợi, Phường Bến Nghé","Quận 1, Mới khai trương, Vị trí trung tâm, Nằm trong trung tâm Takashimaya",4.090.500,Original Room,ho-chi-minh
2939,Hôtel des Arts Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-des-arts-sai-gon-mgallery-collection,5.0,8.0,,"76-78 Nguyễn Thị Minh Khai, Q. 3","Quận 3, Hồ bơi sân thượng, Vị trí trung tâm, Thiết kế cổ điển",5.319.500,"DELUXE ROOM, 2 Single Size Beds, City View",ho-chi-minh
2940,Khách sạn Renaissance Riverside Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-renaissance-riverside-saigon,5.0,10.0,,"8-15 Tôn Đức Thắng, Phường Bến Nghé","Quận 1, Trung tâm thành phố, View hướng sông",5.783.500,"Deluxe City View, Guest Room, 2 Twin",ho-chi-minh
2941,Khách sạn Park Hyatt Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/park-hyatt-saigon,5.0,6.0,,"Số 2 Công trường Lam Sơn, P. Bến Nghé","Quận 1, Bãi đậu xe ô tô miễn phí, Trung tâm thành phố, Dịch vụ đẳng cấp, +2, ",15.989.500,2 Twin Beds Garden View,ho-chi-minh
2942,Khách sạn Rex Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-rex-sai-gon,5.0,91.0,,"141 Đại Lộ Nguyễn Huệ, P. Bến Nghé","Quận 1, Phố đi bộ Nguyễn Huệ, Hồ bơi ngoài trời, Phong cách cổ điển",3.300.000,Deluxe Room - Khu Đông,ho-chi-minh
2943,Holiday Inn & Suites Saigon Airport,https://www.ivivu.com/khach-san-ho-chi-minh/holiday-inn-suites-saigon-airport,5.0,7.0,,"18E Cộng Hòa, Phường 4","Quận Tân Bình, Gần Sân Bay, Trung tâm thành phố, Sang trọng, Tiện nghi",4.906.500,1 Bedroom Suite Accessible,ho-chi-minh
2944,Khách Sạn Lotte Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-lotte-sai-gon,5.0,16.0,,2A-4A Đường Tôn Đức Thắng,"Quận 1, Hồ bơi ngoài trời, Bến Bạch Đằng, Trung tâm thành phố, Dịch vụ tiện nghi",5.579.500,Deluxe Twin City View,ho-chi-minh
2945,Khách sạn Pullman Saigon Centre,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-pullman-saigon-centre,5.0,31.0,,"148 Trần Hưng Đạo, Q. 1","Quận 1, Thương hiệu quốc tế, Thuận tiện di chuyển",4.200.500,Room Assigned on Arrival,ho-chi-minh
2946,Khách sạn Le Meridien Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-le-meridien-sai-gon,5.0,6.0,,"3C Tôn Đức Thắng, P. Bến Nghé","Quận 1, Trung tâm thành phố, Tầm nhìn hướng sông Sài Gòn, Sang trọng, Tiện lợi",52.844.500,"Club lounge access, Presidential Suite, 1 King, River view",ho-chi-minh
2947,Khách sạn Fusion Suites Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/fusion-suites-saigon,4.0,34.0,,"3-5 Sương Nguyệt Ánh, P. Bến Thành","Quận 1, Trung tâm thành phố, Liệu trình spa 7 màu",2.884.000,Suite Double Room,ho-chi-minh
2948,Khách sạn The Myst Đồng Khởi Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/the-myst-dong-khoi,5.0,10.0,,"06-08 Hồ Huấn Nghiệp, P. Bến Nghé","Quận 1, Kiến trúc Viễn Đông, Trung tâm thành phố",4.819.500,Saigon Twin Room with Balcony,ho-chi-minh
2949,Khách sạn The Odys Boutique Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-the-odys-boutique-sai-gon,4.0,23.0,,"65 – 67 – 69 Nguyễn Thái Bình, Quận 1",Quận 1,1.482.000,Superior Twin Room,ho-chi-minh
2950,Khách sạn Liberty Central Saigon Citypoint,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-liberty-central-saigon-citypoint,4.0,0.0,,"59 Pasteur, Phường Bến Nghé","Quận 1, Trung tâm thành phố, Rạp chiếu phim, Hội nghị",2.998.000,Deluxe Room,ho-chi-minh
2951,Khách sạn Âu Lạc Charner Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/Au-Lac-Charner-Sai-Gon,4.0,15.0,,"87-89-91 Hồ Tùng Mậu, Bến Nghé","Quận 1, Trung tâm Thành phố, Gần Phố đi bộ Nguyễn Huệ, Thiết kế Đông Dương",2.747.000,Vannier Premier Twin Room,ho-chi-minh
2952,Khách Sạn Icon Saigon Lifestyle Design,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-icon-saigon-lifestyle-design,4.0,9.0,,"65-67 Hai Bà Trưng, Phường Bến Nghé","Quận 1, Vị trí trung tâm, Hiện đại, Hồ bơi sân thượng",2.384.000,Superior Double,ho-chi-minh
2953,Khách sạn Grand Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-grand-saigon,5.0,40.0,,"8 Đồng Khởi, P. Bến Nghé","Quận 1, Khu vực trung tâm, Kiến trúc Pháp, Cà phê sân thượng, Hồ bơi ngoài trời, +1, ",3.795.500,Senior Deluxe King,ho-chi-minh
2954,Khách sạn The Reverie Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-the-reverie-saigon,5.0,13.0,,"22-36 Nguyễn Huệ & 57-69F Đồng Khởi, Quận 1","Quận 1, Phố đi bộ Nguyễn Huệ, Trung tâm mua sắm, Bến Bạch Đằng",8.733.500,Deluxe Twin,ho-chi-minh
2955,SILA Urban Living Hồ Chí Minh,https://www.ivivu.com/khach-san-ho-chi-minh/sila-urban-living-ho-chi-minh,4.0,2.0,,"21 Ngô Thời Nhiệm, Phường 6","Quận 3, Trung tâm thành phố, Thiết kế sang trọng, Dịch vụ tiện nghi, Tiện lợi",2.693.000,Deluxe Studio,ho-chi-minh
2956,Khách sạn Aluna Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-aluna-sai-gon,3.0,5.0,,"48 - 50 Nguyễn An Ninh, Phường Bến Thành","Quận 1, Vị trí trung tâm, Gần chợ Bến Thành, Tiện lợi",740.000,TWIN SUPERIOR,ho-chi-minh
2957,Khách Sạn Novotel Living Saigon South,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-novotel-living-saigon-south,4.0,4.0,,"Số 2, Đường C, Khu A, P. Tân Phú","Quận 7, Phù hợp cho khách công tác, Phòng căn hộ tiện nghi, Trung tâm quận 7",2.740.500,Studio with 2 Single beds,ho-chi-minh
2958,Khách sạn Oscar Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-oscar-sai-gon,4.0,62.0,,"68A Nguyễn Huệ, Bến Nghé","Quận 1, Trung tâm thành phố, Hiện đại, Vị trí Phố đi bộ Nguyễn Huệ",1.948.000,Oscar Elegant Twin Room,ho-chi-minh
2959,Khách sạn Đại Nam Boutique Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-dai-nam-sai-gon,3.0,7.0,,"79 Trần Hưng Đạo, Phường Cầu Ông Lãnh","Quận 1, Trung tâm thành phố, Phong cách Đông Dương, Tiện lợi",1.102.000,Deluxe Double or Twin Room,ho-chi-minh
2960,Khách sạn La Siesta Premium Sài Gòn Central,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-la-siesta-premium-saigon-central,5.0,0.0,,"47-51 Đường Lê Anh Xuân, Phường Bến Thành",Quận 1,3.804.500,Executive Room,ho-chi-minh
2961,Khách sạn La Siesta Premium Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/la-siesta-premium-sai-gon,5.0,1.0,,"180 -188 Lý Tự Trọng, Phường Bến Thành",Quận 1,3.594.500,DOUBLE INNER-SUPERIOR,ho-chi-minh
2962,Căn Hộ Somerset Hồ Chí Minh City,https://www.ivivu.com/khach-san-ho-chi-minh/can-ho-somerset-ho-chi-minh-city,5.0,1.0,,"8A Nguyễn Bỉnh Khiêm, Phường Đa Kao","Quận 1, Vị trí trung tâm, Căn hộ hiện đại",2.916.000,One Bedroom Deluxe,ho-chi-minh
2963,Căn hộ Somerset Chancellor Court Hồ Chí Minh City,https://www.ivivu.com/khach-san-ho-chi-minh/can-ho-somerset-chancellor-court-ho-chi-minh-city,4.0,16.0,,"21-23 Nguyen Thi Minh Khai, Phường Bến Nghé","Quận 1, Somerset Chancellor Court TP. Hồ Chí Minh ở trung tâm Thành phố Hồ Chí Minh",2.700.000,Studio Executive,ho-chi-minh
2964,Căn Hộ Somerset Vista Hồ Chí Minh City,https://www.ivivu.com/khach-san-ho-chi-minh/can-ho-somerset-vista-ho-chi-minh-city,3.0,10.0,,"628C Võ Nguyên Giáp, Phường An Phú","Quận 2, Somerset Vista Ho Chi Minh City ở Quận 2",2.527.000,2-Bedroom Executive,ho-chi-minh
2965,Khách sạn EdenStar Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-edenstar-sai-gon,4.0,28.0,,"38 Bùi Thị Xuân, P. Bến Nghé","Quận 1, Cách chợ Bến Thành 5 phút lái xe, Hồ bơi ngoài trời, Dịch vụ spa, Phòng gym",2.669.000,Executive City View,ho-chi-minh
2966,Khách sạn Sơn Tùng,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-son-tung,1.0,50.0,,"123 Đề Thám, P.Phạm Ngũ Lão","Quận 1, +1, ",309.000,High Floor - 1 Full Bed,ho-chi-minh
2967,Khách sạn New World Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-new-world-sai-gon,5.0,26.0,,"76 Lê Lai, Phường Bến Thành","Quận 1, Trung tâm thành phố, Hồ bơi ngoài trời, Thiết kế sang trọng",8.190.500,Residence Club Premier Twin Room,ho-chi-minh
2968,Khách sạn Ramana Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-ramana-sai-gon,4.0,5.0,,"323 Lê Văn Sỹ, Q. 3","Quận 3, Hồ bơi ngoài trời, Diamond Club, Trung tâm quận 3",1.210.000,Superior Double or Twin Room,ho-chi-minh
2969,Khách sạn Đệ Nhất Hồ Chí Minh,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-de-nhat-ho-chi-minh,4.0,9.0,,"18 Hoàng Việt, P. 4","Sân bay Tân Sơn Nhất, Trung tâm thành phố, Gần sân bay",1.347.500,Executive Deluxe,ho-chi-minh
2970,Khách sạn Palace Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-palace-sai-gon,4.0,41.0,,"56 - 66 Nguyễn Huệ, P. Bến Nghé","Quận 1, Vị trí trung tâm, Gần phố đi bộ, Hiện đại",1.624.500,Deluxe Double Room,ho-chi-minh
2971,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,4.0,2.0,,"32A-34 Bùi Thị Xuân, P. Bến Thành","Quận 1, Cách khu phố Tây 8 phút đi bộ, Cách chợ Bến Thành 6 phút lái xe, +1, ",1.959.500,Double Double Deluxe,ho-chi-minh
2972,Khách sạn Equatorial Hồ Chí Minh,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-equatorial-ho-chi-minh,5.0,11.0,,"242 Trần Bình Trọng, Q. 5","Quận 5, Hồ bơi ngoài trời, Sòng bạc, Khu Chinatown",2.325.500,Deluxe Room Non Smoking,ho-chi-minh
2973,Khách sạn Continental Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-continental-sai-gon,4.0,4.0,,"132 - 134 Đồng Khởi, Q.1","Quận 1, +1, ",5.153.500,Opera View Suite,ho-chi-minh
2974,Khách sạn Chloe Gallery Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-chloe-gallery-sai-gon,5.0,26.0,,"06 Phan Văn Chương, Q. 7","Quận 7, Phong cách của Đền Maharaja, Trung tâm quận 7, Hồ bơi ngoài trời, Hồ bơi nước mặn",2.415.000,Deluxe Double Room,ho-chi-minh
2975,Khách sạn Garden Plaza Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-parkroyal-saigon,4.0,26.0,,"309B-311 Nguyễn Văn Trỗi, P. 1","Quận Tân Bình, Cách sân bay 6 phút lái xe, Hồ bơi ngoài trời, Phòng gym, Dịch vụ spa",2.035.500,Superior Twin Room,ho-chi-minh
2976,Khách sạn Vissai Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-vissai-saigon,4.0,17.0,,"114 Nguyễn Văn Trỗi, P. 8","Sân bay Tân Sơn Nhất, Cách sân bay 5 phút lái xe, Hồ bơi ngoài trời, Dịch vụ spa",1.649.500,Deluxe Double,ho-chi-minh
2977,Nhà nghỉ Phan Anh Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/nha-nghi-phan-anh-sai-gon,1.0,45.0,,"373/6 Phạm Ngũ Lão, P. Phạm Ngũ lão","Quận 1, Trung tâm thành phố, Phòng tập thể, Cách chợ Bến Thành 6 phút lái xe, +1, ",791.500,Superior Twin Room,ho-chi-minh
2978,Khách Sạn Nicecy Boutique Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-nicecy-boutique-sai-gon,3.0,41.0,,"27-29 Trương Định, P.Bến Thành","Quận 1, Trung tâm thành phố, Hiện đại",1.135.000,Deluxe with Window,ho-chi-minh
2979,Riverside Serviced Apartments,https://www.ivivu.com/khach-san-ho-chi-minh/can-ho-riverside-sai-gon,4.5,10.0,,"53 Võ Trường Toản, P.Thảo Điền","Quận 1, +1, ",2.693.000,1 Bedroom Apartment,ho-chi-minh
2980,Saigon Domaine Luxury Residences,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gon-domaine-luxury-residences,0.0,4.0,,"1057 Bình Quới, P.28","Quận Bình Thạnh, +1, ",2.673.500,1 Bedroom Suite,ho-chi-minh
2981,Khách sạn Paragon Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-paragon-saigon,4.0,27.0,,"22-24 Thi Sách, P. Bến Nghé","Quận 1, +1, ",2.218.000,Junior Deluxe,ho-chi-minh
2982,Khách sạn Sofitel Saigon Plaza,https://www.ivivu.com/khach-san-ho-chi-minh/sofitel-plaza-saigon,5.0,8.0,,"Số 17 Đại Lộ Lê Duẩn, Phường Bến Nghé","Quận 1, Trung tâm thành phố, Sang trọng, Tiện nghi",5.369.500,"Superior Room, 2 Single Beds, City View",ho-chi-minh
2983,Liberty Saigon Green View Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/que-huong-liberty-3,3.0,1.0,,187 Phạm Ngũ Lão,"Quận 1, +1, ",1.044.000,Deluxe City View,ho-chi-minh
2984,Khách sạn Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/saigon,3.0,0.0,,41-47 Đông Du,"Tọa lạc tại trung tâm Thành phố Hồ Chí Minh, Khách sạn Sài Gòn cách Đồng Khởi vài bước và cách Nhà hát Lớn 5 phút đi bộ. Khách sạn cách Quảng trường Ủy ban Nhân dân TP.HCM 0, 3 mi (0, 5 km) và cách Bưu điện Trung tâm Sài Gòn 0, 6 mi (0, 9 km).",1.725.000,Deluxe,ho-chi-minh
