hotel_id,name,hotel_link
1075,D'Le Roi Soleil Apartment & Suites with Lake View,https://www.ivivu.com/khach-san-ha-noi/dle-roi-soleil-apartment-suites-with-lake-view
1076,Central Westlake Residence 2 - By Pegasy Group,https://www.ivivu.com/khach-san-ha-noi/central-westlake-residence-2-by-pegasy-group
1077,Paradise Luxury Apart Xuan Dieu,https://www.ivivu.com/khach-san-ha-noi/paradise-luxury-apart-xuan-dieu
1078,Pegasy Apartments & Travel,https://www.ivivu.com/khach-san-ha-noi/pegasy-apartments-travel
1079,Westlake Emerald Suites,https://www.ivivu.com/khach-san-ha-noi/westlake-emerald-suites
1080,Love St - Hanoi Hotel,https://www.ivivu.com/khach-san-ha-noi/love-st-hanoi-hotel
1081,JOY APARTMENT TAY HO,https://www.ivivu.com/khach-san-ha-noi/joy-apartment-tay-ho
1082,Khách sạn Wild Lotus – Xuân Diệu,https://www.ivivu.com/khach-san-ha-noi/wild-lotus-hotel-xuan-dieu
1083,Moon Westlake Onebedroom with Cityview,https://www.ivivu.com/khach-san-ha-noi/moon-westlake-onebedroom-with-cityview
1084,Besthomestay 1bed Tay Ho luxury modern fullservice,https://www.ivivu.com/khach-san-ha-noi/besthomestay-1bed-tay-ho-luxury-modern-fullservice
1085,Crescendo Urban Stay,https://www.ivivu.com/khach-san-ha-noi/crescendo-urban-stay
1086,Sun Clover Boutique Hotel,https://www.ivivu.com/khach-san-ha-noi/sun-clover-boutique-hotel
1087,"Davidduc's Duplex Apartment Xom Chua (5,6F)",https://www.ivivu.com/khach-san-ha-noi/davidducs-duplex-apartment-xom-chua-5-6f
1088,iRest Orange Tay Ho Lakeside Apartment,https://www.ivivu.com/khach-san-ha-noi/irest-orange-tay-ho-lakeside-apartment
1089,El'dorado Luxury Apartment - West Lake,https://www.ivivu.com/khach-san-ha-noi/eldorado-luxury-apartment-west-lake
1090,LUCK APART 8 - Hanoi Westlake Balcony Studio,https://www.ivivu.com/khach-san-ha-noi/luck-apart-8-hanoi-westlake-balcony-studio
1091,Romantic Apt ~ 01 Br Westlake View,https://www.ivivu.com/khach-san-ha-noi/romantic-apt-01-br-westlake-view
1092,Paradise Home Luxury Apartment Tu Hoa,https://www.ivivu.com/khach-san-ha-noi/paradise-home-luxury-apartment-tu-hoa
1093,Crescendo Studio & Cafe,https://www.ivivu.com/khach-san-ha-noi/crescendo-studio-cafe
1094,Paradise Flower Valley Apartment,https://www.ivivu.com/khach-san-ha-noi/paradise-flower-valley-apartment
1095,Paradise Home 5 Tu Hoa,https://www.ivivu.com/khach-san-ha-noi/paradise-home-5-tu-hoa
1096,Jacayl Hotel HD,https://www.ivivu.com/khach-san-ha-noi/jacayl-hotel-hd
1097,Westlake Pearl Aparthotel & Spa - By Pegasy Group,https://www.ivivu.com/khach-san-ha-noi/westlake-pearl-aparthotel-spa-by-pegasy-group
1098,Lam Anh Hotel,https://www.ivivu.com/khach-san-ha-noi/lam-anh-hotel
1099,Tantra Couple,https://www.ivivu.com/khach-san-ha-noi/tantra-couple
1100,Khách sạn Căn hộ Oriana,https://www.ivivu.com/khach-san-ha-noi/oriana-hotel-apartment
1101,Royal Dương Nội Hotel,https://www.ivivu.com/khach-san-ha-noi/royal-duong-noi-hotel
1102,2 -bedrooms Davidduc apartment,https://www.ivivu.com/khach-san-ha-noi/2-bedrooms-davidduc-apartment
1103,Biệt thự Rose Ba Vì,https://www.ivivu.com/khach-san-ha-noi/rose-villas-resort-ba-vi
1104,Netflix Couple,https://www.ivivu.com/khach-san-ha-noi/netflix-couple
1105,chez tram homestay - deluxe queen studio#201,https://www.ivivu.com/khach-san-ha-noi/chez-tram-homestay-deluxe-queen-studio-201
1106,Hữu Đông Homestay,https://www.ivivu.com/khach-san-ha-noi/can-ho-2pn-le-capitole-27-thai-thinh-hanoi-center
1107,chez tram homestay - deluxe queen studio#301,https://www.ivivu.com/khach-san-ha-noi/chez-tram-homestay-deluxe-queen-studio-301
1108,3T Hotel,https://www.ivivu.com/khach-san-ha-noi/3t-hotel-17548973
1109,chez tram homestay - one bedroom apartment#502,https://www.ivivu.com/khach-san-ha-noi/chez-tram-homestay-one-bedroom-apartment-502
1110,Khách sạn Green,https://www.ivivu.com/khach-san-ha-noi/green-hotel-46251796
1111,chez tram homestay_deluxe queen studio#501,https://www.ivivu.com/khach-san-ha-noi/chez-tram-homestay-deluxe-queen-studio-501
1112,Nesta Hotel & Spa Hà Nội,https://www.ivivu.com/khach-san-ha-noi/nesta-hotel-spa
1113,Hoàng Gia Xa La Boutique Hotel,https://www.ivivu.com/khach-san-ha-noi/hoang-gia-xa-la-boutique-hotel
1114,Dcapitale next to Charmvit Tower/ 2BR /bathtub,https://www.ivivu.com/khach-san-ha-noi/dcapitale-next-to-charmvit-tower-2br-bathtub
1115,Phòng đơn có cửa sổ thoáng mát khép kín và thang máy,https://www.ivivu.com/khach-san-ha-noi/phong-don-co-c%E1%BB%ADa-so-thoang-mat-khep-kin-thang-may
1116,Doctor Home Stay T3,https://www.ivivu.com/khach-san-ha-noi/doctor-home-stay-t3
1117,Nhà Nghỉ Minh Trang,https://www.ivivu.com/khach-san-ha-noi/nha-nghi-minh-trang
1118,KHÁCH SẠN ARL CÁT LINH,https://www.ivivu.com/khach-san-ha-noi/arl-cat-linh-hotel
1119,Doctor Home Stay T2,https://www.ivivu.com/khach-san-ha-noi/doctor-home-stay-t2
1120,Khách sạn A25 Hotel - 16 Miếu Đầm Hà Nội,https://www.ivivu.com/khach-san-ha-noi/a25-hotel-16-mieu-dam
1121,Narcissus 2 Hotel & Apartment,https://www.ivivu.com/khach-san-ha-noi/narcissus-2-hotel-apartment
1122,Cheery House,https://www.ivivu.com/khach-san-ha-noi/cheery-house
1123,Hi-Home - Chung cư Ngoại Giao Đoàn at Tay Ho Tay/Starlake,https://www.ivivu.com/khach-san-ha-noi/hi-home-ngoai-giao-doan-apartment-at-tay-ho-tay-starlake
1124,Căn Hộ Aspaces Serviced Apartments - Vinhomes West Point Hà Nội,https://www.ivivu.com/khach-san-ha-noi/aspaces-serviced-apartments-vinhomes-west-point
1125,Mường Sang Retreat,https://www.ivivu.com/khach-san-ha-noi/muong-sang-retreat
1126,Hi-Home - Căn hộ view thành phố tại tòa nhà Hongkong,https://www.ivivu.com/khach-san-ha-noi/hi-home-city-view-apartment-in-hongkong-tower
1127,Ha's House,https://www.ivivu.com/khach-san-ha-noi/has-house
1128,Khách sạn Hoa Nam,https://www.ivivu.com/khach-san-ha-noi/hoa-nam-hotel
1129,A15 HOTEL SƠN TÂY,https://www.ivivu.com/khach-san-ha-noi/a15-hotel-son-tay
1130,Bunny’s Homes - The Avocado - Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-avocado-vinhomes-ocean-park
1131,Homestay Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/can-ho-1-ngu-dap-thong-sieu-dep-va-sang-trong
1132,@Bunny's Homes@The Minions@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-minions-vinhomes-ocean-park
1133,"Căn hộ studio đủ đồ, ưu tiên thuê 1 - 2 - 3 tháng",https://www.ivivu.com/khach-san-ha-noi/can-ho-studio-du-do-uu-tien-thue-1-2-3-thang
1134,@Bunny's Homes@The Land@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-land-vinhomes-ocean-park
1135,BOM HOMES_ VINHOMES OCEAN PARK - 2BR- LUXURY APT,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-ocean-park-2br-luxury-apt
1136,Bunny’s Homes@The Panorama@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-panorama-vinhomes-ocean-park
1137,Bunny's Homes@The Santorini@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-santorini-vinhomes-ocean-park
1138,Sora House 2 - Vinhomes Ocean Park.,https://www.ivivu.com/khach-san-ha-noi/sora-house-2-vinhomes-ocean-park
1139,Linh’s House,https://www.ivivu.com/khach-san-ha-noi/linh-s-house
1140,Bunny's Homes@The Originals@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-originals-vinhomes-ocean-park
1141,Homestay love 203,https://www.ivivu.com/khach-san-ha-noi/homestay-love-203
1142,BOM HOMES_ VINHOMES OCEAN PARK- 3BR- LUXURY APT,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-ocean-park-3br-luxury-apt
1143,Bunny's Homes - Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-vinhomes-ocean-park
1144,Bunny’s Homes@The Juliet@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-juliet-vinhomes-ocean-park
1145,BOM HOMES_VINHOMES OCEAN PARK- 1BR- LUXURY APT,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-ocean-park-1br-luxury-apt
1146,Deluxe and Luxury Homestay P101 Vinhome Ocean Park,https://www.ivivu.com/khach-san-ha-noi/deluxe-and-luxury-homestay-p101-vinhome-ocean-park
1147,Bunny's Homes@The Classic@Vinhomes Ocean park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-classic-vinhomes-ocean-park
1148,Bunny’s Homes @The North@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-north-vinhomes-ocean-park
1149,@Bunny's Homes@The Simple@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunnys-homes-the-simple-vinhomes-ocean-park
1150,Alto Homestay apartment in Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/alto-homestay-apartment-in-vinhomes-ocean-park
1151,Sora House Homestay 4 - Vinhomes Ocean Park.,https://www.ivivu.com/khach-san-ha-noi/sora-house-homestay-4-vinhomes-ocean-park
1152,Bunny’s Homes@The Romeo@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-romeo-vinhomes-ocean-park
1153,Bunny’s Homes - The TITY - Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-tity-vinhomes-ocean-park
1154,Bunny’s Homes@The Koi@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-the-koi-vinhomes-ocean-park
1155,BOM HOMES_ VINHOMES OCEAN PARK- STUDIO- COZY APT,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-ocean-park-studio-cozy-apt
1156,@Bunny’s Homes@Ocean Room@Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/bunny-s-homes-ocean-room-vinhomes-ocean-park
1157,Comfortable homestay in Hanoi Vietnam,https://www.ivivu.com/khach-san-ha-noi/comfortable-homestay-in-hanoi-vietnam
1158,LAMI homestay- studio thoáng và rộng ở Hà Nội,https://www.ivivu.com/khach-san-ha-noi/lami-homestay-studio-thoang-va-rong-o-ha-noi
1159,Halo Retreat,https://www.ivivu.com/khach-san-ha-noi/halo-retreat
1160,Vinhomes Dcapitale❤️luxury apartment❤️,https://www.ivivu.com/khach-san-ha-noi/vinhomes-dcapitale-luxury-apartment
1161,Threebedrooms2Wc/🌃 Lakeview/❤️ Dcapitale❤️,https://www.ivivu.com/khach-san-ha-noi/threebedrooms2wc-lakeview-dcapitale
1162,Layla House - apartment,https://www.ivivu.com/khach-san-ha-noi/layla-house-apartment
1163,Vincom Center Dcapitale 119 Tran Duy Hung Hanoi,https://www.ivivu.com/khach-san-ha-noi/vincom-center-dcapitale-119-tran-duy-hung-hanoi
1164,Luxe Paradise Premium Hotel,https://www.ivivu.com/khach-san-ha-noi/luxe-paradise-premium-hotel
1165,vinhomes skylake 3 Bedroom,https://www.ivivu.com/khach-san-ha-noi/vinhomes-skylake-3-bedroom
1166,Tamundi Home- Ha Noi Old Quarter- Train Street,https://www.ivivu.com/khach-san-ha-noi/tamundi-home-ha-noi-old-quarter-train-street
1167,King Bavi Resort,https://www.ivivu.com/khach-san-ha-noi/king-bavi-resort
1168,Lakeview Luxe 2BR: Serenity!,https://www.ivivu.com/khach-san-ha-noi/lakeview-luxe-2br-serenity
1169,It Dust Homestay 5 - The Sunny Apartment,https://www.ivivu.com/khach-san-ha-noi/it-dust-homestay-5-the-sunny-apartment
1170,Khách sạn Peridot Gallery Classic,https://www.ivivu.com/khach-san-ha-noi-station/khach-san-peridot-gallery-classic
1171,Khách sạn Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-ha-noi-1
1172,Khách Sạn Grand Dragon Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-grand-dragon-ha-noi
1173,Khách sạn Nhân Hòa Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-nhan-hoa-ha-noi
1174,Khách sạn Quang Chung Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-quang-chung-ha-noi
1175,Phương Ly House,https://www.ivivu.com/khach-san-ha-noi/phaang-ly-house
1176,Khách sạn T Boutique Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-t-boutique-hotel-ha-noi
1177,Khách sạn Oriana Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-oriana-ha-noi
1178,Rosee House - 2-BR Luxury Residence with Lake View Hà Nội,https://www.ivivu.com/khach-san-ha-noi/rosee-house-2-br-luxury-residence-with-lake-view-ha-noi
1179,Khách sạn Nhật Minh Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-nhat-minh-ha-noi
1180,Khách sạn Lam Anh Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-lam-anh-ha-noi
1181,Parosand Hanoi Hotel,https://www.ivivu.com/khach-san-ha-noi/parosand-hanoi-hotel
1182,Khách sạn Eli Rina Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-eli-rina-ha-noi
1183,Sora House 7 - Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/sora-house-7-vinhomes-ocean-park
1184,Giardini Guest House - Masteri WF|H302| Ocean Park,https://www.ivivu.com/khach-san-ha-noi/giardini-guest-house-masteri-wf-h302-ocean-park
1185,Royal Trau Quy Boutique Hotel,https://www.ivivu.com/khach-san-ha-noi/royal-trau-quy-boutique-hotel
1186,Giardini Guest House - Masteri WF|H307| Ocean Park,https://www.ivivu.com/khach-san-ha-noi/giardini-guest-house-masteri-wf-h307-ocean-park
1187,Studio Vinhomes Ocean Park,https://www.ivivu.com/khach-san-ha-noi/studio-vinhomes-ocean-park
1188,Khách sạn Vista Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-vista-ha-noi
1189,Rue de L'amour Boutique Hotel Hà Nội,https://www.ivivu.com/khach-san-ha-noi/rue-de-l-amour-boutique-hotel-ha-noi
1190,Khách sạn 22Land Legend Residence Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-22land-legend-residence-ha-noi
1191,Khách sạn H Hotel L'art Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-h-hotel-l-art-ha-noi
1192,Khách sạn 22Land Heritage Hotel & Retreat Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-22land-heritage-hotel-retreat-ha-noi
1193,Khách sạn M Village Long Biên Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-m-villagel-long-bien-ha-noi
1194,Khách sạn Legend Westlake Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-legend-westlake-ha-noi
1195,Khách sạn Hải Dương Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-hai-duong-ha-noi
1196,Khách sạn Hanoi Sail,https://www.ivivu.com/khach-san-ha-noi/khach-san-hanoi-sail
1197,Khách sạn The Legend Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-the-legend-ha-noi
1198,Khách sạn A25 - 684 Minh Khai Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-684-minh-khai-ha-noi
1199,Khách sạn A25 - 130 Bà Triệu Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-130-ba-trieu-ha-noi
1200,Khách sạn A25 - 21 Lê Đức Thọ Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-21-le-duc-tho-ha-noi
1201,Khách sạn A25 - Hoàng Đạo Thúy 2 Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-hoang-dao-thuy-2-ha-noi
1202,Khách sạn A25 - 21 Nghĩa Tân Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-21-nghia-tan-ha-noi
1203,Khách sạn A25 - 187 Trung Kính Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-a25-trung-kinh-ha-noi
1204,Khách sạn 22Land Cosmos Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-22land-cosmos-ha-noi
1205,22Housing Moon Westlake Residence Hà Nội,https://www.ivivu.com/khach-san-ha-noi/22housing-moon-westlake-residence-ha-noi
1206,Khách sạn 22Land Cloud Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khach-san-22land-cloud-ha-noi
1207,Khu nghỉ dưỡng P'apiu Hà Giang,https://www.ivivu.com/khach-san-ha-giang/khu-nghi-duong-p-apiu-ha-giang
1208,Khu nghỉ dưỡng H'mong Village Hà Giang,https://www.ivivu.com/khach-san-ha-giang/khu-nghi-duong-h-mong-village-ha-giang
1209,Khu nghỉ dưỡng An Châng Retreat & Spa Hà Giang,https://www.ivivu.com/khach-san-ha-giang/an-chang-retreat-spa
1210,Khu nghỉ dưỡng Panhou Retreat Hà Giang,https://www.ivivu.com/khach-san-ha-giang/khu-nghi-duong-panhou-retreat-ha-giang
1211,Khách sạn Tiamo Hà Giang,https://www.ivivu.com/khach-san-ha-giang/tiamo-hotel-ha-giang
1212,Hotel Hương Thảo 2,https://www.ivivu.com/khach-san-ha-giang/huong-thao-2-hotel
1213,Khách sạn Thiên Ân Yên Minh,https://www.ivivu.com/khach-san-ha-giang/khach-san-thien-an-26525594
1214,Khách sạn Phoenix Hà Giang,https://www.ivivu.com/khach-san-ha-giang/khach-san-phoenix
1215,Ha Giang Hostel,https://www.ivivu.com/khach-san-ha-giang/ha-giang-hostel
1216,HG Hostel and Motorbikes,https://www.ivivu.com/khach-san-ha-giang/ha-giang-paradise-hostel-tours
1217,Wings Ha Giang Loop Bungalow,https://www.ivivu.com/khach-san-ha-giang/ha-giang-wings-bungalow
1218,Sky Bay Lodge,https://www.ivivu.com/khach-san-ha-giang/sky-bay-ha-giang
1219,Ha Giang Ali Hostel,https://www.ivivu.com/khach-san-ha-giang/ha-giang-ali-hostel
1220,Tớ Dày Du Già Village,https://www.ivivu.com/khach-san-ha-giang/to-day-du-gia-village
1221,Plum HomeStay Đồng Văn Hà Giang,https://www.ivivu.com/khach-san-ha-giang/plum-homestay
1222,Khách sạn Hải Ninh,https://www.ivivu.com/khach-san-ha-giang/khach-san-hai-ninh
1223,Homestay A Sính nhà sàn phòng đôi,https://www.ivivu.com/khach-san-ha-giang/homestay-a-sinh-nha-san-phong-doi
1224,Dao Gia Homestay,https://www.ivivu.com/khach-san-ha-giang/tre-homestay
1225,EXPLORE HA GIANG Homestay,https://www.ivivu.com/khach-san-ha-giang/explore-ha-giang-homestay
1226,Peaceful Mountain Homestay,https://www.ivivu.com/khach-san-ha-giang/peaceful-mountain-homestay
1227,Silk River Hotel Ha Giang,https://www.ivivu.com/khach-san-ha-giang/silk-river-hotel-ha-giang
1228,Aka HomeStay,https://www.ivivu.com/khach-san-ha-giang/aka-homestay
1229,KHÁCH SẠN YÊN BIÊN LUXURY,https://www.ivivu.com/khach-san-ha-giang/yen-bien-luxury-hotel
1230,Nhà Nghỉ Trọ Hùng Sáu,https://www.ivivu.com/khach-san-ha-giang/nha-nghi-tro-hung-sau
1231,Mèo Vạc Beehive House,https://www.ivivu.com/khach-san-ha-giang/meo-vac-beehive-house
1232,O'Chau Meo Vac Homestay,https://www.ivivu.com/khach-san-ha-giang/ochau-meo-vac-homestay
1233,Motel homestay Tien Hoc,https://www.ivivu.com/khach-san-ha-giang/motel-homestay-tien-hoc
1234,The BanBa Jungle Lodge,https://www.ivivu.com/khach-san-ha-giang/the-banba-jungle-lodge
1235,HUY HOMESTAY,https://www.ivivu.com/khach-san-ha-giang/huy-homestay
1236,Andy Hoang Riverside Hostel Bar Restaurant Music Beer & More,https://www.ivivu.com/khach-san-ha-giang/andy-hoang-riverside-hostel-bar-restaurant-music-beer-more
1237,An's Home Ha Giang,https://www.ivivu.com/khach-san-ha-giang/ans-home
1238,Ha Giang City Hostel,https://www.ivivu.com/khach-san-ha-giang/ha-giang-city-hostel
1239,Dinh Đa H'Mong - Karsterly Rock Lodge,https://www.ivivu.com/khach-san-ha-giang/dinh-aa-hmong-karsterly-rock-lodge
1240,LANG CAN BOUTIQUE HOTEL,https://www.ivivu.com/khach-san-ha-giang/lang-can-boutique-hotel
1241,Dồn Dao Homestay,https://www.ivivu.com/khach-san-ha-giang/d%E1%BB%93n-dao-homestay
1242,Plateau Homestay - Tours & Motorbikes Rental,https://www.ivivu.com/khach-san-ha-giang/plateau-homestay-tours-motorbikes-rental
1243,HCA HOMESTAY,https://www.ivivu.com/khach-san-ha-giang/hca-homestay
1244,Lake House,https://www.ivivu.com/khach-san-ha-giang/lake-house-62504946
1245,Moc May by Northstar Hostel,https://www.ivivu.com/khach-san-ha-giang/moc-may-by-northstar-hostel
1246,Time Travel,https://www.ivivu.com/khach-san-ha-giang/time-travel-61137330
1247,SIM Farmstay,https://www.ivivu.com/khach-san-ha-giang/sim-farmstay
1248,D Home Ha Giang,https://www.ivivu.com/khach-san-ha-giang/d-home-ha-giang
1249,Khoi Homestay and Restaurant,https://www.ivivu.com/khach-san-ha-giang/khoi-homestay-and-restaurant
1250,Dong Van Golden,https://www.ivivu.com/khach-san-ha-giang/dong-van-golden
1251,Then Pa Village,https://www.ivivu.com/khach-san-ha-giang/then-pa-village-64059398
1252,Long Cổ Trấn,https://www.ivivu.com/khach-san-ha-giang/long-co-tran
1253,Mèo Vạc Giấc Xưa Homestay,https://www.ivivu.com/khach-san-ha-giang/meo-vac-giec-xaa-homestay
1254,Khu nghỉ dưỡng Sài Gòn – Bản Giốc,https://www.ivivu.com/khach-san-cao-bang/sai-gon-ban-gioc-resort
1255,Khách sạn Indigo Boutique Cao Bằng,https://www.ivivu.com/khach-san-cao-bang/khach-san-indigo-boutique-cao-bang
1256,Khách sạn Jeanne Cao Bằng,https://www.ivivu.com/khach-san-cao-bang/jeanne-hotel
1257,Khách sạn Max Boutique,https://www.ivivu.com/khach-san-cao-bang/khach-san-max-boutique
1258,Khách sạn Gia Quý Cao Bằng,https://www.ivivu.com/khach-san-cao-bang/khach-san-gia-quy
1259,Khách Sạn Bảo Ngọc Diamond Cao Bằng 1,https://www.ivivu.com/khach-san-cao-bang/bao-ngoc-diamond-hotel
1260,La Maison Boutique Hotel,https://www.ivivu.com/khach-san-cao-bang/la-maison-boutique-hotel
